city,bt,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Mileage,Engine_Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
Hyderabad,SUV,9800,Jeep,Jeep Compass,2019,6875,1.4,1650000,Jun 2019,Third Party insurance,Petrol,5,TS08,First Owner,Manual,16.0,1368,160.0,White,1.4-Litre 4-Cyl Multiair Engine,250.0,4.0,DOHC,CRDI,72.6523747368421,Yes,No,4395.0,1818.0,1640.0,2636.0,1458.3461457676958,1459.0579069277742,1537.0,1663.445324881141,6 Speed,4X2,Power,6.036145117945655,236.0,185.39999999999998,"Radial, Tubless",0,5.0,175.14117647058825,408.0,12.667795612627074,9.99,186.69
Hyderabad,SUV,92000,Audi,Audi Q5,2010,116,2.0,1150000,Jun 2010,Third Party insurance,Petrol,5,AP09,First Owner,Automatic,9.74,1984,208.0,White,InLine 4-cylinder Engine,350.0,4.0,DOHC,MPFI,72.6523747368421,Yes,No,4629.0,1898.0,1653.0,2807.0,1617.0,1613.0,1740.0,1663.445324881141,7 Speed S tronic,Permanent all-wheel drive quattro,Power,11.6,236.0,185.39999999999998,"Tubeless,Radial",17,4.0,175.14117647058825,361.810963801579,12.667795612627074,7.2,222.0
Hyderabad,MUV,59000,Honda,Honda Mobilio,2014,1362,69.81260057098365,499000,Aug 2014,Third Party insurance,Petrol,7,TS09,First Owner,Manual,17.3,1497,117.3,Silver,i-VTEC Engine,145.0,4.0,SOHC,PGM-FI,73.0,No,No,4386.0,1683.0,1603.0,2652.0,1458.3461457676958,1459.0579069277742,1131.0,1663.445324881141,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,223.0,10.3,16.0,160.0
Hyderabad,Sedan,93000,Chevrolet,Chevrolet Sail,2013,546,1.3,315000,Jul 2013,Third Party insurance,Diesel,5,TS08,First Owner,Manual,22.1,1248,74.0,Grey,SMARTECH Diesel Engine,190.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4249.0,1690.0,1503.0,2465.0,1458.3461457676958,1459.0579069277742,1124.0,1663.445324881141,5 Speed,FWD,Power,5.15,236.0,185.39999999999998,"Tubeless,Radial",0,4.0,175.14117647058825,370.0,12.667795612627074,16.0,160.0
Hyderabad,SUV,10000,Tata,Tata Punch,2022,9135,69.81260057098365,980000,2022,Third Party insurance,Petrol,5,TS07,First Owner,Automatic,18.8,1199,86.63,Others,1.2 l Revotron Engine,115.0,3.0,DOHC,MPFI,72.6523747368421,No,No,3827.0,1742.0,1615.0,2445.0,1458.3461457676958,1459.0579069277742,1178.1988083657589,1663.445324881141,5 Speed,FWD,Electric,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,366.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,70451,Maruti,Maruti Vitara Brezza,2017,4299,69.81260057098365,821000,May 2017,Third Party insurance,Diesel,5,TS10,Second Owner,Manual,24.3,1248,88.5,White,DDiS 200 Diesel Engine,200.0,4.0,DOHC,CRDi,69.6,Yes,No,3995.0,1790.0,1640.0,2500.0,1458.3461457676958,1459.0579069277742,1190.0,1680.0,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,328.0,12.667795612627074,12.36,172.0
Hyderabad,Hatchback,73838,Maruti,Maruti Swift,2018,10404,69.81260057098365,568000,Dec 2018,Third Party insurance,Petrol,5,TS07,Second Owner,Automatic,22.56,1197,88.5,Silver,K Series Dual jet,113.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,875.0,1335.0,5-Speed,FWD,Electric,4.8,236.0,185.39999999999998,"Radial, Tubeless",0,5.0,175.14117647058825,268.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,20000,Hyundai,Hyundai Alcazar,2022,8462,69.81260057098365,2100000,2022,Third Party insurance,Petrol,6,TS07,First Owner,Automatic,14.2,1999,156.9,Others,2.0 l petrol MPi engine,191.0,4.0,DOHC,Multi-point injection,72.6523747368421,No,No,4500.0,1790.0,1675.0,2760.0,1458.3461457676958,1459.0579069277742,1730.0,1663.445324881141,6-speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless, Radial",18,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,22726,Renault,Renault KWID,2020,7429,69.81260057098365,446000,Nov 2020,Third Party insurance,Petrol,5,TS08,First Owner,Manual,22.3,799,53.26,Silver,Petrol Engine,72.0,3.0,DOHC,MPFi,72.6523747368421,No,No,3731.0,1579.0,1474.0,2422.0,1458.3461457676958,1459.0579069277742,710.0,1663.445324881141,5 Speed,FWD,Electric,4.9,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,279.0,12.667795612627074,16.0,175.7024856765095
Hyderabad,Hatchback,98700,Maruti,Maruti Ignis,2017,5561,1.3,555000,Mar 2017,Third Party insurance,Diesel,5,TS07,Second Owner,Automatic,26.8,1248,74.0,Blue,1.3-Litre DDiS Diesel Engine,190.0,4.0,DOHC,CRDI,72.6523747368421,Yes,No,3700.0,1690.0,1595.0,2435.0,1458.3461457676958,1459.0579069277742,855.0,1663.445324881141,5 Speed,FWD,Electric,4.7,236.0,185.39999999999998,"Tubeless,Radial",15,5.0,175.14117647058825,260.0,12.667795612627074,12.85,161.7
Hyderabad,SUV,20000,MG,MG Astor,2022,8665,69.81260057098365,1850000,2022,Third Party insurance,Petrol,5,TS07,First Owner,Automatic,14.34,1349,138.08,Others,220TURBO,220.0,3.0,DOHC,MPFI,72.6523747368421,Yes,No,4323.0,1809.0,1650.0,2585.0,1458.3461457676958,1459.0579069277742,1450.0,1663.445324881141,6 Speed,FWD,Electric,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",17,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,97909,Maruti,Maruti Baleno,2018,3965,1.3,559000,Nov 2018,Comprehensive,Diesel,5,TS07,Second Owner,Manual,27.39,1248,74.0,Red,DDiS Diesel Engine,190.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,3995.0,1745.0,1510.0,2520.0,1515.0,1525.0,960.0,1430.0,5 Speed,FWD,Power,4.9,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,339.0,12.667795612627074,12.93,170.0
Hyderabad,SUV,30000,Ford,Ford Ecosport,2020,7357,1.5,1050000,2020,Third Party insurance,Diesel,5,TS15,First Owner,Manual,21.7,1498,98.96,Others,TDCi Diesel Engine,215.0,4.0,SOHC,Direct Injection,73.5,Yes,No,3998.0,1765.0,1647.0,2519.0,1458.3461457676958,1459.0579069277742,1277.0,1690.0,5 Speed,FWD,Electric,5.3,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,352.0,16.0,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,77945,Hyundai,Hyundai Grand i10,2013,1549,69.81260057098365,412000,Jan 2014,Comprehensive,Petrol,5,AP12,Second Owner,Manual,18.9,1197,82.0,Red,Kappa VTVT Petrol Engine,114.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,935.0,1663.445324881141,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,0,5.0,175.14117647058825,256.0,12.667795612627074,12.9,165.0
Hyderabad,Sedan,86017,Maruti,Maruti Swift Dzire,2017,7077,1.2,615000,Nov 2017,Comprehensive,Petrol,5,TS10,First Owner,Manual,21.21,1197,81.8,Silver,K Series VVT Engine,113.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1735.0,1515.0,2450.0,1530.0,1520.0,860.0,1315.0,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,"Tubeless,Radial",0,4.0,175.14117647058825,378.0,12.667795612627074,12.6,175.7024856765095
Hyderabad,SUV,20000,Hyundai,Hyundai Creta,2021,7699,69.81260057098365,1810000,2021,Third Party insurance,Diesel,5,TS08,First Owner,Manual,19.264094886860857,1493,113.45,White,1.5 L U2 CRDi Diesel,250.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4300.0,1790.0,1635.0,2610.0,1458.3461457676958,1459.0579069277742,1585.0,1663.445324881141,6-speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless, Radial",17,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,83596,Maruti,Maruti Wagon R,2017,4310,69.81260057098365,390000,Oct 2017,Comprehensive,Petrol,5,TS07,First Owner,Manual,20.51,998,67.04,Silver,K10B Petrol Engine,90.0,3.0,DOHC,MPFI,69.0,No,No,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,1350.0,5 Speed,FWD,Power,4.6,236.0,185.39999999999998,Tubeless Tyres,0,5.0,175.14117647058825,180.0,12.667795612627074,18.6,152.0
Hyderabad,Hatchback,80000,Maruti,Maruti 800,2004,3882,69.81260057098365,70000,2004,Third Party insurance,Petrol,4,AP09,Second Owner,Manual,16.1,796,37.0,Others,Hi-Tech Petrol Engine,59.0,3.0,SOHC,MPFI,68.5,No,No,3335.0,1440.0,1405.0,2175.0,1458.3461457676958,1459.0579069277742,665.0,1000.0,4 Speed,FWD,Manual,4.4,236.0,185.39999999999998,Radial,12,4.0,175.14117647058825,361.810963801579,8.8,21.0,144.0
Hyderabad,Sedan,110000,Chevrolet,Chevrolet Optra,2005,517,1.6,70000,2005,Third Party insurance,Petrol,5,WB02,Second Owner,Manual,17.4,1599,104.0,Gray,In-Line Engine,148.0,4.0,DOHC,MPFI,81.6,No,No,4500.0,1725.0,1445.0,2600.0,1480.0,1480.0,1220.0,1635.0,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",14,4.0,175.14117647058825,361.810963801579,9.5,13.6,177.0
Hyderabad,Hatchback,40000,Ford,Ford Freestyle,2019,6336,69.81260057098365,560000,2019,Third Party insurance,Petrol,5,TS09,First Owner,Manual,19.0,1194,94.68,Brown,1.2 litre Petrol Engine,120.0,3.0,DOHC,MPFI,72.6523747368421,No,No,3954.0,1737.0,1570.0,2490.0,1458.3461457676958,1459.0579069277742,1044.0,1663.445324881141,5-Speed,FWD,Power,5.0,236.0,185.39999999999998,Tubeless,15,5.0,175.14117647058825,257.0,11.2,13.07,144.93
Hyderabad,Sedan,50000,Maruti,Maruti Swift Dzire,2022,7709,69.81260057098365,750000,2022,Third Party insurance,Petrol,5,AP39,First Owner,Manual,22.41,1197,88.5,Gray,In-Line Engine,113.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1735.0,1515.0,2450.0,1458.3461457676958,1459.0579069277742,880.0,1335.0,5 Speed,FWD,Electric,4.8,236.0,185.39999999999998,"Tubeless, Radial",0,4.0,160.0,378.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,120000,Toyota,Toyota Qualis,2001,2438,4.0,170000,2022,Third Party insurance,Diesel,10,WB02,Second Owner,Manual,13.1,2446,75.0,Silver,In-Line Engine,151.0,4.0,SOHC,Distribution Type Fuel Injection,92.0,No,No,4425.0,1620.0,1880.0,2500.0,1355.0,1350.0,1470.0,2225.0,5 Speed,FWD,Power,4.9,236.0,185.39999999999998,"Tubeless,Radial",14,5.0,175.14117647058825,361.810963801579,22.2,26.2,130.0
Hyderabad,SUV,10000,Mahindra,Mahindra XUV300,2022,7241,8.0,1320000,2022,Third Party insurance,Petrol,5,TS07,First Owner,Manual,16.82,1197,108.62,Blue,1.2L Petrol,200.0,3.0,DOHC,MPFI,72.6523747368421,Yes,No,3995.0,1821.0,1627.0,2600.0,1458.3461457676958,1459.0579069277742,1450.0,1663.445324881141,6 Speed,FWD,Power,5.3,236.0,185.39999999999998,"Tubeless, Radial",16,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,100000,Ford,Ford Figo,2015,1024,1.5,220000,2015,Third Party insurance,Diesel,5,TS09,First Owner,Manual,25.83,1498,99.0,White,TDCi Diesel Engine,215.0,4.0,SOHC,Common Rail,72.6523747368421,Yes,No,3886.0,1695.0,1525.0,2491.0,1492.0,1484.0,1040.0,1663.445324881141,5 Speed,FWD,EPAS,4.9,236.0,185.39999999999998,Tubeless,0,5.0,175.14117647058825,257.0,16.0,11.6,170.0
Hyderabad,SUV,79464,Maruti,Maruti SX4 S Cross,2018,6026,200.0,850000,Mar 2018,Not Available,Diesel,5,TS07,First Owner,Manual,25.1,1248,88.5,Pearl Arctic White,DDiS 200 Diesel Engine,200.0,4.0,DOHC,DDIS,69.6,Yes,No,4300.0,1785.0,1595.0,2600.0,1458.3461457676958,1459.0579069277742,1230.0,1670.0,5 Speed,FWD,Power,5.5,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,353.0,12.667795612627074,13.42,164.5
Hyderabad,Sedan,87113,Maruti,Maruti Swift Dzire,2016,10244,69.81260057098365,523000,Dec 2016,Third Party insurance,Petrol,5,TS08,First Owner,Manual,22.41,1197,88.5,White,In-Line Engine,113.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1735.0,1515.0,2450.0,1458.3461457676958,1459.0579069277742,880.0,1335.0,5 Speed,FWD,Electric,4.8,236.0,185.39999999999998,"Tubeless, Radial",0,4.0,160.0,378.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Sedan,52315,Maruti,Maruti Swift Dzire,2015,10246,69.81260057098365,583000,Jan 2016,Comprehensive,Petrol,5,TS09,First Owner,Manual,22.41,1197,88.5,Silver,In-Line Engine,113.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1735.0,1515.0,2450.0,1458.3461457676958,1459.0579069277742,880.0,1335.0,5 Speed,FWD,Electric,4.8,236.0,185.39999999999998,"Tubeless, Radial",15,4.0,160.0,378.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,10000,MG,MG Hector Plus,2020,7520,69.81260057098365,1750000,2020,Third Party insurance,Petrol,6,WB02,First Owner,Automatic,11.67,1451,141.0,White,1.5L Turbocharged Intercooled,250.0,4.0,DOHC,MPFI,72.6523747368421,Yes,No,4720.0,1835.0,1760.0,2750.0,1458.3461457676958,1459.0579069277742,1820.0,1663.445324881141,6-speed DCT,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless, Radial",18,5.0,192.0,155.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,60817,Hyundai,Hyundai Grand i10,2015,1542,69.81260057098365,451000,Dec 2015,Comprehensive,Petrol,5,TS08,Second Owner,Manual,18.9,1197,82.0,Red,Kappa VTVT Petrol Engine,114.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,935.0,1663.445324881141,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,14,5.0,175.14117647058825,256.0,12.667795612627074,12.9,165.0
Hyderabad,Sedan,55797,Hyundai,Hyundai Xcent,2018,5781,1.2,668000,Jul 2018,Comprehensive,Diesel,5,TS13,Second Owner,Manual,25.4,1186,73.97,White,1.2L U2 CRDi Diesel,190.25,3.0,DOHC,CRDI,72.6523747368421,Yes,No,3995.0,1660.0,1520.0,2425.0,1479.0,1493.0,1160.0,1663.445324881141,5 Speed,FWD,Power,4.7,236.0,185.39999999999998,Tubeless,15,4.0,175.14117647058825,407.0,12.667795612627074,12.854019118869493,156.0
Hyderabad,Sedan,110000,Hyundai,Hyundai Verna,2006,1796,69.81260057098365,195000,2006,Third Party insurance,Diesel,5,TS01,Second Owner,Manual,16.8,1493,110.0,Black,In-Line Engine,24.0,4.0,DOHC,CRDI,75.0,No,No,4310.0,1695.0,1490.0,2500.0,1458.3461457676958,1459.0579069277742,1173.0,1650.0,5 Speed,FWD,Power,5.05,236.0,185.39999999999998,"Tubeless,Radial",14,4.0,175.14117647058825,352.0,17.8,11.2,185.0
Hyderabad,SUV,64285,Maruti,Maruti Vitara Brezza,2017,4299,69.81260057098365,824000,Nov 2017,Third Party insurance,Diesel,5,TS08,First Owner,Manual,24.3,1248,88.5,Silver,DDiS 200 Diesel Engine,200.0,4.0,DOHC,CRDi,69.6,Yes,No,3995.0,1790.0,1640.0,2500.0,1458.3461457676958,1459.0579069277742,1190.0,1680.0,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,328.0,12.667795612627074,12.36,172.0
Hyderabad,Sedan,120000,Skoda,Skoda Octavia,2006,5343,1.9,160000,2006,Third Party insurance,Diesel,5,AP37,Second Owner,Manual,18.7,1896,66.0,White,In-Line Engine ,210.0,4.0,DOHC,Direct Injection,79.5,Yes,No,4507.0,1731.0,1455.0,2512.0,1513.0,1494.0,1270.0,1855.0,5 Speed ,FWD,Power,5.4,236.0,185.39999999999998,"Tubeless,Radial",15,4.0,175.14117647058825,361.810963801579,19.5,13.5,188.0
Hyderabad,Sedan,85948,Maruti,Maruti Swift Dzire,2016,4214,69.81260057098365,622000,Jun 2016,Third Party insurance,Diesel,5,TS08,First Owner,Automatic,26.59,1248,74.0,Brown,DDiS Diesel Engine,190.0,4.0,DOHC,CRDI,69.6,Yes,No,3995.0,1695.0,1555.0,2430.0,1475.0,1485.0,1070.0,1505.0,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,"Tubeless,Radial",15,4.0,175.14117647058825,320.0,17.6,13.8,169.0
Hyderabad,Sedan,105746,Honda,Honda City,2013,1263,69.81260057098365,425000,Jul 2013,Comprehensive,Petrol,5,AP29,Third Owner,Manual,16.8,1497,116.4,Others,SOHC i-VTEC,146.0,4.0,SOHC,EFI (Electronic Fuel Injection),72.6523747368421,No,No,4440.0,1695.0,1485.0,2550.0,1458.3461457676958,1459.0579069277742,1100.0,1663.445324881141,5 Speed,FWD,Power,5.3,236.0,185.39999999999998,"Tubeless,Radial",15,4.0,175.14117647058825,506.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,MUV,100000,Honda,Honda Mobilio,2015,1364,69.81260057098365,450000,2015,Third Party insurance,Petrol,7,WB02,First Owner,Manual,17.3,1497,117.3,Others,i-VTEC Engine,145.0,4.0,SOHC,PGM-FI,73.0,No,No,4386.0,1683.0,1603.0,2652.0,1458.3461457676958,1459.0579069277742,1145.0,1663.445324881141,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,223.0,10.3,16.0,160.0
Hyderabad,Sedan,45949,Volkswagen,Volkswagen Vento,2020,7794,1.0,1019999,Oct 2020,Third Party insurance,Petrol,5,TS08,First Owner,Manual,17.69,999,108.62,Silver,TSI Petrol Engine,175.0,3.0,SOHC,TSI,74.5,Yes,No,4390.0,1699.0,1467.0,2553.0,1457.0,1500.0,1138.0,1670.0,6 Speed,FWD,Electric,5.2,236.0,185.39999999999998,"Tubeless,Radial",16,4.0,175.14117647058825,494.0,10.5,12.3,175.7024856765095
Hyderabad,Sedan,92000,Toyota,Toyota Corolla,2006,2127,2.0,325000,Aug 2006,Third Party insurance,Petrol,5,AP09,First Owner,Manual,13.4,1794,125.0,Silver,In-Line Engine,16.1,4.0,DOHC,EFI (Electronic Fuel Injection),79.0,No,No,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5 Speed,FWD,Power,5.1,236.0,185.39999999999998,"Tubeless,Radial",15,4.0,175.14117647058825,430.0,10.0,9.89,191.7
Hyderabad,Sedan,83000,Audi,Audi A6,2012,56,2.0,1499000,Jul 2012,Third Party insurance,Diesel,5,AP28,First Owner,Automatic,17.68,1968,174.33,White,TDI Diesel Engine ,380.0,4.0,DOHC,CRDI,72.6523747368421,Yes,No,4915.0,2086.0,1455.0,2912.0,1627.0,1618.0,1660.0,2165.0,8 Speed,FWD,Power,5.95,236.0,185.39999999999998,"Tubeless,Radial",17,4.0,175.14117647058825,530.0,12.667795612627074,8.2,222.0
Hyderabad,Hatchback,60000,Hyundai,Hyundai i10,2008,1586,1.2,249000,2008,Third Party insurance,Petrol,5,AP28,First Owner,Manual,20.36,1197,78.9,Others,DOHC Engine,111.8,4.0,DOHC,MPFI,71.0,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,960.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",13,4.0,175.14117647058825,361.810963801579,10.5,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,75000,Hyundai,Hyundai i20 Active,2018,6378,69.81260057098365,799000,Aug 2018,Third Party insurance,Diesel,5,TS07,First Owner,Manual,21.19,1396,88.76,Red,U2 CRDI Diesel Engine,219.66,4.0,DOHC,CRDI,72.6523747368421,Yes,No,3995.0,1760.0,1555.0,2570.0,1458.3461457676958,1459.0579069277742,1060.0,1663.445324881141,6 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,285.0,12.667795612627074,15.0,175.7024856765095
Hyderabad,Hatchback,71000,Maruti,Maruti Swift,2013,4204,69.81260057098365,390000,Jan 2014,Third Party insurance,Diesel,5,AP12,First Owner,Manual,22.9,1248,74.0,Black,DDiS Diesel Engine,190.0,4.0,DOHC,CRDI,69.6,Yes,No,3850.0,1695.0,1530.0,2430.0,1485.0,1495.0,1060.0,1505.0,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,"Tubeless,Radial",14,5.0,175.14117647058825,232.0,17.6,13.75,158.0
Hyderabad,Sedan,84000,Hyundai,Hyundai Verna,2015,1832,1.6,580000,Mar 2015,Third Party insurance,Petrol,5,TS10,First Owner,Manual,17.01,1591,121.3,White,VTVT Petrol Engine,154.9,4.0,DOHC,MPFI,77.0,No,No,4375.0,1700.0,1475.0,2570.0,1458.3461457676958,1459.0579069277742,1260.0,1663.445324881141,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",16,4.0,175.14117647058825,465.0,10.5,10.5,196.0
Hyderabad,Hatchback,110000,Maruti,Maruti Celerio,2018,6053,69.81260057098365,380000,2018,Third Party insurance,Petrol,5,TS15,First Owner,Manual,23.1,998,67.04,Others,K10B Engine,90.0,3.0,DOHC,MPFi,73.0,No,No,3695.0,1600.0,1565.0,2425.0,1420.0,1410.0,840.0,1250.0,5 Speed,FWD,Power,4.7,236.0,185.39999999999998,"Tubeless, Radial",14,5.0,175.14117647058825,235.0,11.0,15.05,150.0
Hyderabad,Hatchback,48659,Hyundai,Hyundai i10,2011,1568,69.81260057098365,264000,Apr 2012,Third Party insurance,Petrol,5,AP29,First Owner,Manual,20.36,1197,78.9,Red,Kappa Petrol Engine,111.7,4.0,DOHC ,MPFI,71.0,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,930.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",13,4.0,175.14117647058825,361.810963801579,10.5,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,26970,Hyundai,Hyundai Santro,2019,6670,69.81260057098365,531000,Sept 2019,Third Party insurance,Petrol,5,TS12,First Owner,Automatic,20.3,1086,68.0,Red,1.1 litre Petrol Engine,99.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3610.0,1645.0,1560.0,2400.0,1463.0,1481.0,1050.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,235.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Sedan,92000,Mercedes-Benz,Mercedes-Benz C-Class,2007,4669,200.0,525000,Jun 2007,Third Party insurance,Petrol,5,AP09,First Owner,Manual,11.7,1796,178.0,White,In-Line Engine,24.5,4.0,DOHC,MPFI,72.6523747368421,No,No,4596.0,1770.0,1447.0,2760.0,1541.0,1544.0,1505.0,1990.0,6 Speed,RWD,Power,5.42,236.0,185.39999999999998,"Tubeless,Radial",16,4.0,175.14117647058825,475.0,12.667795612627074,8.8,230.0
Hyderabad,SUV,29766,Tata,Tata Nexon,2022,7391,69.81260057098365,1024000,Jun 2022,Third Party insurance,Diesel,5,TS15,First Owner,Manual,23.22,1497,113.42,White,1.5l Turbocharged Revotorq,260.0,4.0,DOHC,MPFI,72.6523747368421,Yes,No,3993.0,1811.0,1606.0,2498.0,1458.3461457676958,1459.0579069277742,1250.0,1663.445324881141,6-Speed,FWD,Electric,5.1,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,350.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,6580,Renault,Renault KWID,2022,8911,69.81260057098365,552000,Apr 2022,Comprehensive,Petrol,5,TS07,First Owner,Manual,21.46,999,67.06,Blue,1.0 SCe,91.0,3.0,DOHC,MPFI,72.6523747368421,No,No,3731.0,1579.0,1490.0,2518.3531511570654,1458.3461457676958,1459.0579069277742,699.0,1663.445324881141,5 Speed,FWD,Electric,6.036145117945655,236.0,185.39999999999998,"Radial, Tubeless",0,5.0,175.14117647058825,279.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,80000,BMW,BMW X1,2011,344,20.0,950000,2011,Third Party insurance,Diesel,5,AP28,Second Owner,Automatic,17.05,1995,184.0,Others,sDrive20d Diesel Engine,380.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4477.0,2058.0,1545.0,2760.0,1501.0,1529.0,1485.0,1663.445324881141,8-Speed ,RWD,Power,5.8,236.0,185.39999999999998,"Tubeless,Radial",17,5.0,175.14117647058825,420.0,12.667795612627074,7.9,205.0
Hyderabad,Hatchback,98910,Maruti,Maruti Swift,2012,10403,69.81260057098365,382000,Mar 2012,Third Party insurance,Petrol,5,AP29,Second Owner,Manual,22.38,1197,88.5,Silver,K Series Dual jet,113.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,875.0,1335.0,5-Speed,FWD,Electric,4.8,236.0,185.39999999999998,"Radial, Tubeless",0,5.0,175.14117647058825,268.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Sedan,48247,Maruti,Maruti Ciaz,2017,5725,1.4,715000,Feb 2018,Third Party insurance,Petrol,5,TS09,First Owner,Automatic,19.12,1373,91.1,Others,k14B VVT Engine,130.0,4.0,DOHC,MPFI,73.0,No,No,4490.0,1730.0,1485.0,2650.0,1495.0,1505.0,1010.0,1490.0,4 Speed,FWD,Power,5.4,236.0,185.39999999999998,"Tubeless, Radial",0,4.0,175.14117647058825,510.0,10.1,14.0,190.0
Hyderabad,Hatchback,54515,Honda,Honda Brio,2016,1188,69.81260057098365,382000,Mar 2017,Third Party insurance,Petrol,5,TS10,Second Owner,Manual,19.4,1198,86.8,Silver,i-VTEC Engine,109.0,4.0,SOHC,PGM - Fi,72.6523747368421,No,No,3610.0,1680.0,1500.0,2345.0,1480.0,1465.0,925.0,1663.445324881141,5 Speed,FWD,Power,4.5,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,175.0,12.667795612627074,14.5,164.0
